what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333461794390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333461795111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333461802549
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333461803421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333461804227
error,log,,,"Core exception while retrieving the content description",1333461805997
error,log,,,"Core exception while retrieving the content description",1333461805997
error,log,,,"Core exception while retrieving the content description",1333461805998
error,log,,,"Core exception while retrieving the content description",1333461805999
error,log,,,"Core exception while retrieving the content description",1333461805999
error,log,,,"Core exception while retrieving the content description",1333461806021
error,log,,,"Core exception while retrieving the content description",1333461806022
error,log,,,"Core exception while retrieving the content description",1333461806023
error,log,,,"Core exception while retrieving the content description",1333461806023
error,log,,,"Core exception while retrieving the content description",1333461806024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333461811254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333461813447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333461814933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333461815711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333461817766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333461819192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333461819351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333461819518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333461819692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333461819860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333461820053
error,log,,,"Core exception while retrieving the content description",1333461825930
error,log,,,"Core exception while retrieving the content description",1333461825931
error,log,,,"Core exception while retrieving the content description",1333461825931
error,log,,,"Core exception while retrieving the content description",1333461825932
error,log,,,"Core exception while retrieving the content description",1333461825933
error,log,,,"Core exception while retrieving the content description",1333461825951
error,log,,,"Core exception while retrieving the content description",1333461825952
error,log,,,"Core exception while retrieving the content description",1333461825952
error,log,,,"Core exception while retrieving the content description",1333461825953
error,log,,,"Core exception while retrieving the content description",1333461825954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333461826554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333461827558
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333461829439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333461830800
error,log,,,"Core exception while retrieving the content description",1333461831874
error,log,,,"Core exception while retrieving the content description",1333461831875
error,log,,,"Core exception while retrieving the content description",1333461831876
error,log,,,"Core exception while retrieving the content description",1333461831876
error,log,,,"Core exception while retrieving the content description",1333461831877
error,log,,,"Core exception while retrieving the content description",1333461831895
error,log,,,"Core exception while retrieving the content description",1333461831896
error,log,,,"Core exception while retrieving the content description",1333461831897
error,log,,,"Core exception while retrieving the content description",1333461831898
error,log,,,"Core exception while retrieving the content description",1333461831898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333461833112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333461833524
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1333461833646
error,log,,,"Unexpected error while validating OAuthConsumerInfoManager.java",1333461834288
error,log,,,"Unexpected error while validating FlickrServerConstants.java",1333461834300
error,log,,,"Unexpected error while validating FlickrHelper.java",1333461834301
error,log,,,"Unexpected error while validating FlickrAPIOAuth.java",1333461834326
error,log,,,"Unexpected error while validating FlickrPhotoDAOImpl.java",1333461834334
error,log,,,"Unexpected error while validating ProcessPhotosetActionController.java",1333461834387
error,log,,,"Core exception while retrieving the content description",1333461838468
error,log,,,"Core exception while retrieving the content description",1333461838554
error,log,,,"Core exception while retrieving the content description",1333461838555
error,log,,,"Core exception while retrieving the content description",1333461838604
error,log,,,"Core exception while retrieving the content description",1333461838604
error,log,,,"Core exception while retrieving the content description",1333461838630
error,log,,,"Core exception while retrieving the content description",1333461838820
error,log,,,"Core exception while retrieving the content description",1333461838821
error,log,,,"Core exception while retrieving the content description",1333461838862
error,log,,,"Core exception while retrieving the content description",1333461838863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333461840332
error,log,,,"Core exception while retrieving the content description",1333461840997
error,log,,,"Core exception while retrieving the content description",1333461840998
error,log,,,"Core exception while retrieving the content description",1333461840999
error,log,,,"Core exception while retrieving the content description",1333461840999
error,log,,,"Core exception while retrieving the content description",1333461841000
error,log,,,"Core exception while retrieving the content description",1333461841001
error,log,,,"Core exception while retrieving the content description",1333461841001
error,log,,,"Core exception while retrieving the content description",1333461841002
error,log,,,"Core exception while retrieving the content description",1333461841002
error,log,,,"Core exception while retrieving the content description",1333461841003
error,log,,,"Core exception while retrieving the content description",1333461841004
error,log,,,"Core exception while retrieving the content description",1333461841004
error,log,,,"Core exception while retrieving the content description",1333461841005
error,log,,,"Core exception while retrieving the content description",1333461841006
error,log,,,"Core exception while retrieving the content description",1333461841076
error,log,,,"Core exception while retrieving the content description",1333461841077
error,log,,,"Core exception while retrieving the content description",1333461841077
error,log,,,"Core exception while retrieving the content description",1333461841078
error,log,,,"Core exception while retrieving the content description",1333461841078
error,log,,,"Core exception while retrieving the content description",1333461841079
error,log,,,"Core exception while retrieving the content description",1333461841080
error,log,,,"Core exception while retrieving the content description",1333461841080
error,log,,,"Core exception while retrieving the content description",1333461841081
error,log,,,"Core exception while retrieving the content description",1333461841081
error,log,,,"Core exception while retrieving the content description",1333461841082
error,log,,,"Core exception while retrieving the content description",1333461841083
error,log,,,"Core exception while retrieving the content description",1333461841083
error,log,,,"Core exception while retrieving the content description",1333461841084
error,log,,,"Core exception while retrieving the content description",1333461841134
error,log,,,"Core exception while retrieving the content description",1333461841134
error,log,,,"Core exception while retrieving the content description",1333461841135
error,log,,,"Core exception while retrieving the content description",1333461841136
error,log,,,"Core exception while retrieving the content description",1333461841137
error,log,,,"Core exception while retrieving the content description",1333461841137
error,log,,,"Core exception while retrieving the content description",1333461841138
error,log,,,"Core exception while retrieving the content description",1333461841138
error,log,,,"Core exception while retrieving the content description",1333461841139
