what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1333470541242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470545155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470550482
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333470550533
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1333470556156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470561441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470628020
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333470628882
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333470635227
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333470636234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333470636635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470636942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470639249
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333470640293
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333470643061
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333470645757
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333470646994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333470647437
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1333470651528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470655183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470664809
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333470664878
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333470679999
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333470684448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333470685373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470685681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333470687341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333470690284
