what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1333462188530
error,log,,,"Core exception while retrieving the content description",1333462188531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333462189007
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333462190825
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333462190825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1333462190875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333462192858
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333462193168
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333462193255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333462199696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333462201163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333462207512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333462215953
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333462217177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333462218224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333462225604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1333462225716
error,log,,,"Core exception while retrieving the content description",1333462227071
error,log,,,"Core exception while retrieving the content description",1333462227071
error,log,,,"Core exception while retrieving the content description",1333462227072
error,log,,,"Core exception while retrieving the content description",1333462227073
error,log,,,"Core exception while retrieving the content description",1333462227073
error,log,,,"Core exception while retrieving the content description",1333462227097
error,log,,,"Core exception while retrieving the content description",1333462227098
error,log,,,"Core exception while retrieving the content description",1333462227099
error,log,,,"Core exception while retrieving the content description",1333462227099
error,log,,,"Core exception while retrieving the content description",1333462227100
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333462227460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333462229281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333462267594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333462270552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333462271469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333462272299
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333462305184
