what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333471873753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471875462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471911544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333471917042
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333471919811
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333471919941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471921856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1333471921925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471922357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333471927279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471931180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471933867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471934064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471935038
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1333471936272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333471936735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333471937252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333471938198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1333471938733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1333471938970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1333471939169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1333471939374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333471951143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471954028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471956899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333471958530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333471964180
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1333471966676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333471971605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471972198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333471974875
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1333471995330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333471998304
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333472001290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333472001755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333472003085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333472049790
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333472052120
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333472067405
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333472071258
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1333472072195
